date,bidclose,tickqty,ema,ema_slow,ema_res1,ema_res2,ema_res3,volumn,value1,tickqtyLimit,peaks_min,peaks_max,sell,zone_sell,buy,zone_buy
2023-02-14 14:25:00,1.07342,1181,1.0734484473911257,1.0736445834789237,1.0738918516114702,1.0741434588274406,1.0746503671652856,1226.340632581459,1,350,,,1,0.0,0,0.0
2023-02-14 14:26:00,1.07277,1157,1.0731770684346755,1.0734502315947185,1.0737315870949575,1.07399888409553,1.0745290259537619,1213.7332448392438,1,350,,,1,0.0,0,0.0
2023-02-14 14:27:00,1.07264,1295,1.0729622410608055,1.0732701801292255,1.0735756460809016,1.073855843559524,1.0744071277488128,1228.5090185049621,1,350,,,1,0.0,0,0.0
2023-02-14 14:28:00,1.07209,1396,1.0726133446364834,1.0730079178782865,1.0733634109259147,1.0736699651681367,1.0742576063033964,1258.9619242315455,1,350,,,1,0.0,0,0.0
2023-02-14 14:29:00,1.07254,1461,1.0725840067818901,1.0729039361275563,1.0732457807933693,1.0735510213963984,1.0741467726533167,1295.6961198260203,1,350,,,1,0.0,0,0.0
2023-02-14 14:30:00,1.07188,2084,1.0723024040691342,1.072676394765877,1.0730506692510728,1.0733751243149086,1.0740005041449612,1439.0240980401422,1,350,,,1,0.0,0,0.0
2023-02-14 14:31:00,1.07136,2121,1.0719254424414808,1.0723838625956823,1.0728091450719381,1.0731630058662776,1.0738301216747614,1563.0197165787731,1,350,,,1,0.0,0,0.0
2023-02-14 14:32:00,1.07093,1899,1.0715272654648886,1.0720607820188641,1.072540695775556,1.0729279525183522,1.0736429889353356,1624.1070408373698,1,350,1.0,,1,0.0,0,0.0
2023-02-14 14:33:00,1.07098,1720,1.0713083592789332,1.0718206082368944,1.072317739235913,1.072722904807692,1.0734711590470152,1641.5421243215294,1,350,,,0,-1.0,0,0.0
2023-02-14 14:34:00,1.07163,1872,1.07143701556736,1.0717782508509177,1.0722194907735345,1.0726078621576276,1.0733523589723535,1683.4435562631575,1,350,,,0,0.0,0,0.0
2023-02-14 14:35:00,1.07183,1674,1.071594209340416,1.071789750661825,1.0721638492344072,1.0725259819058457,1.0732541301824314,1681.7265460334897,1,350,,,0,0.0,0,0.0
2023-02-14 14:36:00,1.07272,1990,1.0720445256042497,1.0719964727369753,1.0722432993438402,1.0725464048686293,1.0732196662051179,1737.7762649365702,1,350,,,0,0.0,0,0.0
2023-02-14 14:37:00,1.07235,1826,1.0721667153625498,1.0720750343509806,1.0722585422947304,1.0725257306669462,1.0731635526679528,1753.8169440390307,1,350,,,0,0.0,0,0.0
2023-02-14 14:38:00,1.07248,1534,1.07229202921753,1.0721650267174292,1.0722901791097872,1.0725209169114922,1.0731194480546917,1713.8502269409876,1,350,,,0,0.0,0,0.0
2023-02-14 14:39:00,1.07297,1209,1.072563217530518,1.0723439096691116,1.0723872963798655,1.072568188824671,1.0731098053363775,1622.05927658801,1,350,,,0,0.0,0,0.0
2023-02-14 14:40:00,1.07301,1396,1.0727419305183108,1.0724919297426425,1.0724762540399224,1.072614695272212,1.0731033657149476,1580.9575899356187,1,350,,,0,0.0,0,0.0
2023-02-14 14:41:00,1.07361,1655,1.0730891583109867,1.0727403897998333,1.0726382177485636,1.0727194642071176,1.0731360544925983,1594.4198463109676,1,350,,,0,0.0,0,0.0
2023-02-14 14:42:00,1.07349,1373,1.073249494986592,1.0729069698443148,1.072759900927378,1.0728005732491626,1.0731588914477623,1554.1616924362293,1,350,,,0,0.0,0,0.0
2023-02-14 14:43:00,1.07315,1345,1.0732096969919553,1.072960976545578,1.072815629366339,1.0728373550169592,1.0731583177645843,1516.132293811447,1,350,,,0,0.0,0,0.0
2023-02-14 14:44:00,1.07321,1428,1.0732098181951732,1.0730163150910055,1.0728719680283034,1.0728765808089897,1.0731616523273966,1500.1082403911794,1,350,,,0,0.0,0,0.0
2023-02-14 14:45:00,1.07392,1223,1.0734938909171041,1.073217133959671,1.0730216868814324,1.0729864144189216,1.0732105810727666,1449.7249239564078,1,350,,,0,0.0,0,0.0
2023-02-14 14:46:00,1.07482,1745,1.0740243345502627,1.0735733264130776,1.0732785887555567,1.07317942344456,1.0733144206848086,1503.4113014188895,1,350,,,0,0.0,0,0.0
2023-02-14 14:47:00,1.07492,1906,1.0743826007301578,1.0738725872101715,1.0735130760762253,1.0733626420438704,1.0734180121705668,1576.6092466154664,1,350,,,0,0.0,0,0.0
2023-02-14 14:48:00,1.07478,1595,1.0745415604380948,1.0740742344968002,1.0736940652082154,1.0735118376287842,1.0735058868950045,1579.9530199581095,1,350,,,0,0.0,0,0.0
2023-02-14 14:49:00,1.07458,1386,1.0745569362628569,1.0741866268308446,1.0738206273213409,1.0736242757802597,1.0735751878654824,1544.688834511177,1,350,,,0,0.0,0,0.0
2023-02-14 14:50:00,1.07487,1664,1.0746821617577142,1.0743384875351014,1.07397053770402,1.0737554046529427,1.073658727910907,1566.381773690965,1,350,,,0,0.0,0,0.0
2023-02-14 14:51:00,1.07452,1374,1.0746172970546286,1.0743788236384124,1.0740490323177376,1.0738358883777754,1.073714296203444,1531.4032693835143,1,350,,,0,0.0,0,0.0
2023-02-14 14:52:00,1.07433,1603,1.0745023782327772,1.0743679739409875,1.0740891705580635,1.073887900129848,1.0737540206014735,1544.4208567683306,1,350,,,0,0.0,0,0.0
2023-02-14 14:53:00,1.07421,1485,1.0743854269396664,1.074332868620768,1.0741064319069127,1.0739218053807171,1.0737834397165766,1533.617064628634,1,350,,,0,0.0,0,0.0
2023-02-14 14:54:00,1.07454,1103,1.0744472561637999,1.074378897816153,1.0741683702059281,1.073986878500905,1.0738322517483418,1455.3230528779702,1,350,,,0,0.0,0,0.0
2023-02-14 14:55:00,1.07547,1479,1.07485635369828,1.074621364968119,1.0743543173193748,1.0741429965585256,1.0739379163500486,1459.627952354703,1,350,,,0,0.0,0,0.0
2023-02-14 14:56:00,1.07508,1454,1.0749458122189681,1.0747232838640928,1.0744579862737536,1.0742416285026075,1.074011601399967,1458.6046882902115,1,350,,,0,0.0,0,0.0
2023-02-14 14:57:00,1.07537,1128,1.0751154873313808,1.0748669985609611,1.0745882739489354,1.074360404452798,1.0740992425047886,1398.4947449647173,1,350,,,0,0.0,0,0.0
2023-02-14 14:58:00,1.07543,1033,1.0752412923988286,1.0749921099918587,1.074708520527662,1.074472993460393,1.0741851001048561,1332.0411549711312,1,350,,,0,0.0,0,0.0
2023-02-14 14:59:00,1.07522,1084,1.0752327754392972,1.0750427522158903,1.074781589023712,1.074551625729361,1.0742518694971306,1286.9427631581975,1,350,,,0,0.0,0,0.0
2023-02-14 15:00:00,1.0752,1201,1.0752196652635784,1.0750776961679147,1.0748413620203257,1.0746198756538607,1.0743130406272114,1271.3168062203433,1,350,,,0,0.0,0,0.0
2023-02-14 15:01:00,1.07514,1081,1.075187799158147,1.0750915414639337,1.0748840245888514,1.074674625585948,1.0743663940036063,1236.7137505439168,1,350,,,0,0.0,0,0.0
2023-02-14 15:02:00,1.07537,1239,1.0752606794948882,1.0751534211386151,1.0749534496475879,1.0747478228937846,1.0744311440931604,1237.1294322632048,1,350,,,0,0.0,0,0.0
2023-02-14 15:03:00,1.07592,1456,1.075524407696933,1.0753237719967008,1.0750915282693627,1.0748712099592472,1.0745272011387295,1276.9240809426224,1,350,,,0,0.0,0,0.0
2023-02-14 15:04:00,1.0756,1109,1.0755546446181599,1.075385155997434,1.0751641670880259,1.0749479247012972,1.0745964151991776,1246.3924298621455,1,350,,,0,0.0,0,0.0
2023-02-14 15:05:00,1.0756,940,1.075572786770896,1.0754328991091153,1.0752264289325941,1.075016564207159,1.0746611636826924,1190.6847153417552,1,350,,,0,0.0,0,0.0
2023-02-14 15:06:00,1.07531,1225,1.0754676720625376,1.0754055881959788,1.0752383676565094,1.0750474521856488,1.074703024741644,1196.9238580068907,1,350,,,0,0.0,0,0.0
2023-02-14 15:07:00,1.07556,1163,1.0755046032375226,1.0754399019302057,1.0752843151341511,1.075101404587622,1.0747583142728223,1190.7558838238197,1,350,,,0,0.0,0,0.0
2023-02-14 15:08:00,1.07562,719,1.0755507619425138,1.0754799237234933,1.075332270114987,1.0751559935788173,1.074813907657428,1104.982086764943,1,350,,,0,0.0,0,0.0
2023-02-14 15:09:00,1.07557,745,1.0755584571655084,1.0754999406738281,1.0753662315271317,1.075199573202399,1.0748626884299801,1039.530798262226,1,350,,,0,0.0,0,0.0
2023-02-14 15:10:00,1.07606,915,1.075759074299305,1.0756243983018665,1.0754653413089705,1.0752901444448077,1.074939935258284,1016.8888349418212,1,350,,,0,0.0,0,0.0
2023-02-14 15:11:00,1.07666,1333,1.076119444579583,1.075854532012563,1.075636006836261,1.0754343397671993,1.0750509084142645,1074.3635922251265,1,350,,,0,0.0,0,0.0
2023-02-14 15:12:00,1.07681,1147,1.07639566674775,1.0760668582319934,1.075803720145367,1.075579146108206,1.075164399377591,1087.570211820558,1,350,,1.0,1,1.0,0,0.0
2023-02-14 15:13:00,1.07646,934,1.07642140004865,1.0761542230693284,1.0758974744103147,1.075671867570908,1.0752479873300211,1059.648355125911,1,350,,,1,0.0,0,0.0
2023-02-14 15:14:00,1.0764,785,1.0764128400291904,1.0762088401650334,1.07596926378027,1.0757485130900615,1.0753223114064228,1009.7122905575634,1,350,,,1,0.0,0,0.0
2023-02-14 15:15:00,1.07646,770,1.0764317040175144,1.0762646534616929,1.0760393689545174,1.0758234064492662,1.0753957112972086,966.1282377289155,1,350,,,1,0.0,0,0.0
2023-02-14 15:16:00,1.07644,917,1.0764350224105088,1.0763036193590945,1.076096601961015,1.0758883110337585,1.0754630853000284,957.1958308691127,1,350,,,1,0.0,0,0.0
2023-02-14 15:17:00,1.07646,890,1.0764450134463055,1.0763383706126293,1.0761485159665842,1.0759484888198483,1.0755274028580146,944.9784070747285,1,350,,,1,0.0,0,0.0
2023-02-14 15:18:00,1.07628,927,1.0763790080677833,1.0763253993653783,1.0761672993999292,1.0759833847336366,1.0755759578517239,941.7096057884141,1,350,,,1,0.0,0,0.0
2023-02-14 15:19:00,1.07578,860,1.07613940484067,1.0762041995064056,1.076111970914225,1.0759619758142582,1.0755891219473677,926.8533138268843,1,350,,,1,0.0,0,0.0
2023-02-14 15:20:00,1.07612,920,1.076131642904402,1.0761854885049822,1.0761131179264787,1.0759786099391067,1.0756233723538196,925.6072567674508,1,350,,,1,0.0,0,0.0
2023-02-14 15:21:00,1.07612,904,1.0761269857426414,1.076170935503875,1.0761141010798387,1.075993493103438,1.075655413030468,921.6786646279144,1,350,,,1,0.0,0,0.0
2023-02-14 15:22:00,1.07606,852,1.076100191445585,1.0761462831696806,1.0761063723541475,1.0760004938294032,1.0756815155553294,909.0098165137481,1,350,,,1,0.0,0,0.0
2023-02-14 15:23:00,1.07658,732,1.0762921148673512,1.0762426646875296,1.076174033446412,1.0760614944790279,1.0757394825839803,876.8262135112483,1,350,,,1,0.0,0,0.0
2023-02-14 15:24:00,1.07629,836,1.0762912689204107,1.0762531836458564,1.0761906000969246,1.076085547691793,1.0757750000030144,869.4032656001121,1,350,,,1,0.0,0,0.0
2023-02-14 15:25:00,1.07587,807,1.0761227613522466,1.0761680317245552,1.0761448000830782,1.0760628584610517,1.0757811290619383,858.0572173091826,1,350,,,1,0.0,0,0.0
2023-02-14 15:26:00,1.07593,807,1.076045656811348,1.0761151357857652,1.0761141143569242,1.0760488733598736,1.0757907336779635,848.7740868893312,1,350,,,1,0.0,0,0.0
2023-02-14 15:27:00,1.07581,763,1.0759513940868088,1.076047327833373,1.076070669448792,1.0760237287956531,1.0757919766712492,833.1787983639983,1,350,,,1,0.0,0,0.0
2023-02-14 15:28:00,1.07563,833,1.0758228364520854,1.075954588314846,1.0760077166703932,1.0759822836592343,1.0757815265259338,833.146289570544,1,350,,,1,0.0,0,0.0
2023-02-14 15:29:00,1.0754,930,1.0756537018712515,1.0758313464671025,1.0759209000031942,1.0759209906424274,1.0757569118287431,850.7560551031723,1,350,,,1,0.0,0,0.0
2023-02-14 15:30:00,1.07542,911,1.075560221122751,1.0757399361410798,1.0758493428598808,1.0758682547852947,1.0757351755134803,861.7094996298683,1,350,,,1,0.0,0,0.0
2023-02-14 15:31:00,1.07495,975,1.0753161326736507,1.0755643947763955,1.0757208653084693,1.075771596386785,1.0756845188799509,882.3077724244378,1,350,,,1,0.0,0,0.0
2023-02-14 15:32:00,1.07541,978,1.0753536796041905,1.0755300848260856,1.075676455978688,1.0757335336092086,1.0756668079358056,899.7063592563582,1,350,,,1,0.0,0,0.0
2023-02-14 15:33:00,1.07526,824,1.0753162077625145,1.0754700659758445,1.0756169622674467,1.0756836879661105,1.0756405621950647,885.9415666642931,1,350,,,1,0.0,0,0.0
2023-02-14 15:34:00,1.07536,808,1.0753337246575088,1.0754456068701015,1.0755802533720973,1.0756496155486106,1.0756224613647611,871.7703727253307,1,350,,,1,0.0,0,0.0
2023-02-14 15:35:00,1.07457,1139,1.0750282347945053,1.0752510275656344,1.0754359314617976,1.0755359718066084,1.07555456047881,920.3575776843614,1,350,,,1,0.0,0,0.0
2023-02-14 15:36:00,1.07443,1103,1.0747889408767033,1.0750685769954935,1.075292226967255,1.0754195537216624,1.0754820080371796,953.5652908326593,1,350,,,1,0.0,0,0.0
2023-02-14 15:37:00,1.07463,944,1.074725364526022,1.0749711154409394,1.07519762311479,1.0753364428035674,1.0754270396685073,951.8261470449031,1,350,,,1,0.0,0,0.0
2023-02-14 15:38:00,1.07445,970,1.074615218715613,1.0748553120096196,1.075090819812677,1.0752431330347456,1.075364004735101,955.1304839458298,1,350,,,1,0.0,0,0.0
2023-02-14 15:39:00,1.07438,1001,1.0745211312293679,1.074749687118593,1.0749892741251517,1.0751522769258028,1.0753005204492747,963.4703959556789,1,350,,,1,0.0,0,0.0
2023-02-14 15:40:00,1.07416,1327,1.0743766787376208,1.0746186455366837,1.0748708063929873,1.0750478267230639,1.0752269383662194,1029.566687600101,1,350,,,1,0.0,0,0.0
2023-02-14 15:41:00,1.07392,1259,1.0741940072425726,1.0744633909729764,1.0747349769082748,1.0749291081206127,1.075142619634825,1071.2818353091736,1,350,,,1,0.0,0,0.0
2023-02-14 15:42:00,1.07382,1225,1.0740444043455437,1.074320415201204,1.0746042659213784,1.0748123598973698,1.0750572892154566,1099.2305925256876,1,350,,,1,0.0,0,0.0
2023-02-14 15:43:00,1.07361,1041,1.0738706426073263,1.074162545156492,1.0744622279326101,1.074685795697627,1.0749639155944901,1088.6432120664717,1,350,,,1,0.0,0,0.0
2023-02-14 15:44:00,1.07346,968,1.073706385564396,1.074006424010605,1.0743190525136659,1.074556764571543,1.0748668886621862,1066.7080825998405,1,350,,,1,0.0,0,0.0
2023-02-14 15:45:00,1.07276,1340,1.0733278313386376,1.0737294408971374,1.0740963307259992,1.0743676314587254,1.074730960204453,1116.3975221271423,1,350,,,1,0.0,0,0.0
2023-02-14 15:46:00,1.0728,1476,1.0731166988031828,1.0735228984755516,1.073911140622285,1.0742026176209463,1.074606381992185,1181.7797908312982,1,350,,,1,0.0,0,0.0
2023-02-14 15:47:00,1.07275,941,1.0729700192819098,1.0733511432587626,1.07374526339053,1.0740497105029367,1.0744866152910257,1138.0016470437895,1,350,,,1,0.0,0,0.0
2023-02-14 15:48:00,1.07269,864,1.072858011569146,1.0732042225345932,1.073594511477597,1.0739065830815622,1.0743707045175228,1088.1831657631005,1,350,,,1,0.0,0,0.0
2023-02-14 15:49:00,1.07308,650,1.0729468069414876,1.073176617526906,1.0735210098379404,1.0738195743361276,1.074287433184693,1008.5134992607185,1,350,,,1,0.0,0,0.0
2023-02-14 15:50:00,1.07271,872,1.0728520841648927,1.0730729247431492,1.0734051512896632,1.0737027770375795,1.0741856632176228,983.6928630314969,1,350,,,1,0.0,0,0.0
2023-02-14 15:51:00,1.07226,1079,1.072615250498936,1.0728922748002272,1.0732415582482828,1.0735509057704562,1.0740614267848607,1001.0214333894066,1,350,,,1,0.0,0,0.0
2023-02-14 15:52:00,1.07161,1019,1.0722131502993617,1.0726073248446213,1.073008478498528,1.0733465998998701,1.0739032701036013,1004.2902636822419,1,350,,,1,0.0,0,0.0
2023-02-14 15:53:00,1.0711,1280,1.071767890179617,1.072272363768039,1.0727358387130241,1.0731101156998715,1.0737224138454047,1054.419306649107,1,350,1.0,,1,0.0,0,0.0
2023-02-14 15:54:00,1.07118,1115,1.0715327341077703,1.0720296162640304,1.0725135760397349,1.0729069456261915,1.0735583870417849,1065.4339781674512,1,350,,,0,-1.0,0,0.0
2023-02-14 15:55:00,1.07134,1060,1.0714556404646622,1.071876368205357,1.0723459223197729,1.0727420039813222,1.073415265212331,1064.4459821370056,1,350,,,0,0.0,0,0.0
2023-02-14 15:56:00,1.07138,1154,1.0714253842787975,1.0717660641597222,1.0722079334169483,1.0725986351411778,1.0732839577064774,1080.7285308393682,1,350,,,0,0.0,0,0.0
2023-02-14 15:57:00,1.07182,904,1.0715832305672786,1.0717780499020062,1.0721525143573842,1.072516673547367,1.0731895087732024,1048.5960706867559,1,350,,,0,0.0,0,0.0
2023-02-14 15:58:00,1.07167,619,1.0716179383403672,1.0717540388126716,1.0720835837349008,1.0724275500160625,1.07309147590156,970.4876941982548,1,350,,,0,0.0,0,0.0
2023-02-14 15:59:00,1.07156,633,1.0715947630042206,1.0717109190765224,1.0720087860584864,1.0723362289617377,1.0729926709598385,909.1262952531174,1,350,,,0,0.0,0,0.0
2023-02-14 16:00:00,1.07205,984,1.0717768578025326,1.071786270392851,1.072014673764417,1.0723060995973435,1.072931853452735,922.7396961161869,1,350,,,0,0.0,0,0.0
2023-02-14 16:01:00,1.0722,1055,1.0719461146815197,1.0718782103055509,1.0720411489409287,1.0722949312186756,1.0728846370821907,946.7870240950621,1,350,,,0,0.0,0,0.0
2023-02-14 16:02:00,1.07264,1145,1.072223668808912,1.0720474969043174,1.0721266990922247,1.0723312542482895,1.0728688540387654,982.8257469868689,1,350,,,0,0.0,0,0.0
2023-02-14 16:03:00,1.07247,1075,1.0723222012853473,1.072141386481136,1.0721757420790496,1.0723458590642594,1.0728431215111907,999.5847020801655,1,350,,,0,0.0,0,0.0
2023-02-14 16:04:00,1.07263,693,1.0724453207712086,1.0722499672631058,1.0722406360677568,1.072375768636443,1.0728293717318038,943.8420289746807,1,350,,,0,0.0,0,0.0
2023-02-14 16:05:00,1.07277,689,1.0725751924627251,1.0723655300935269,1.0723162594866487,1.0724172666747127,1.0728255412963286,897.5071146156478,1,350,,,0,0.0,0,0.0
2023-02-14 16:06:00,1.0726,879,1.0725851154776351,1.0724176345171879,1.0723567938456988,1.0724365017615851,1.0728109902408116,894.14218468553,1,350,,,0,0.0,0,0.0
2023-02-14 16:07:00,1.07273,860,1.0726430692865812,1.072487049068924,1.0724101090105989,1.0724673963129976,1.0728057650625942,887.9345147427064,1,350,,,0,0.0,0,0.0
2023-02-14 16:08:00,1.07245,802,1.0725658415719488,1.0724788159424965,1.0724158077233705,1.0724655651221557,1.0727828124721945,872.3100575167597,1,350,,,0,0.0,0,0.0
2023-02-14 16:09:00,1.07177,791,1.0722475049431694,1.0723213012886084,1.0723235494771748,1.0723923477408754,1.0727174697168294,857.5264106955308,1,350,,,0,0.0,0,0.0
2023-02-14 16:10:00,1.07178,653,1.0720605029659018,1.072201012113362,1.0722458995518642,1.0723278900839408,1.0726569877864327,820.3397905690705,1,350,,,0,0.0,0,0.0
2023-02-14 16:11:00,1.07221,717,1.0721203017795413,1.072203009421504,1.072240771044455,1.0723154806014206,1.0726281498588477,801.5507377383303,1,350,,,0,0.0,0,0.0
2023-02-14 16:12:00,1.07178,807,1.0719841810677249,1.0721090073278365,1.072174946609533,1.0722591142223235,1.0725734305026788,802.5415126949974,1,350,,,0,0.0,0,0.0
2023-02-14 16:13:00,1.07172,828,1.071878508640635,1.072022561254984,1.0721099542367425,1.0722023653568153,1.0725183704604238,807.1703285686343,1,350,,,0,0.0,0,0.0
2023-02-14 16:14:00,1.07208,937,1.071959105184381,1.0720353254205433,1.072105675060065,1.0721894847929399,1.0724900884905144,830.7757233743372,1,350,,,0,0.0,0,0.0
2023-02-14 16:15:00,1.07212,634,1.0720234631106287,1.0720541419937561,1.0721077214800556,1.0721821706042094,1.0724662118099788,794.9983191244577,1,350,,,0,0.0,0,0.0
2023-02-14 16:16:00,1.07212,970,1.0720620778663772,1.072068777106255,1.0721094755543334,1.072175626330082,1.072443875560911,826.8168065563744,1,350,,,0,0.0,0,0.0
2023-02-14 16:17:00,1.07235,713,1.0721772467198265,1.0721312710826427,1.0721438361894287,1.0721939814532313,1.0724378190722827,806.1228417279427,1,350,,,0,0.0,0,0.0
2023-02-14 16:18:00,1.07281,1064,1.072430348031896,1.0722820997309443,1.072239002448082,1.072258825510786,1.0724618307481082,853.0095977774077,1,350,,,0,0.0,0,0.0
2023-02-14 16:19:00,1.07313,841,1.0727102088191376,1.072470522012957,1.0723662878126416,1.0723505280885985,1.0725049384469336,850.8260345451519,1,350,,,0,0.0,0,0.0
2023-02-14 16:20:00,1.07308,857,1.0728581252914826,1.0726059615656331,1.0724682466965498,1.0724273146055883,1.072542039196443,851.9485737187605,1,350,,,0,0.0,0,0.0
2023-02-14 16:21:00,1.07312,693,1.0729628751748899,1.0727201923288259,1.0725613543113284,1.0725002288576317,1.072579326994123,823.0488330426222,1,350,,,0,0.0,0,0.0
2023-02-14 16:22:00,1.07305,748,1.072997725104934,1.0727934829224204,1.0726311608382815,1.072558099504197,1.072609692997475,809.4035906712363,1,350,,,0,0.0,0,0.0
2023-02-14 16:23:00,1.07331,593,1.0731226350629606,1.0729082644952161,1.072728137861384,1.072637246924808,1.0726548740985502,770.0574832764661,1,350,,1.0,0,0.0,0,0.0
2023-02-14 16:24:00,1.07328,597,1.0731855810377764,1.0729908723851682,1.0728069753097578,1.0727049051432493,1.0726952048053249,738.5924863171086,1,350,,,0,0.0,0,0.0
2023-02-14 16:25:00,1.07284,744,1.073047348622666,1.0729573451884644,1.0728116931226495,1.0727191256544863,1.0727045464315366,739.5756706230889,1,350,,,0,0.0,0,0.0
2023-02-14 16:26:00,1.07197,1029,1.0726164091735997,1.0727379351465836,1.0726914512479853,1.0726402703224351,1.0726571563356262,792.1982759643455,1,350,,,0,0.0,0,0.0
2023-02-14 16:27:00,1.07238,945,1.0725218455041599,1.0726583940028984,1.0726469582125586,1.0726128734463893,1.0726392752804605,819.9804076071919,1,350,,,0,0.0,0,0.0
2023-02-14 16:28:00,1.072,907,1.0723131073024958,1.0725120842244766,1.0725545356107644,1.0725483604520323,1.0725980317112729,835.8021516786115,1,350,,,0,0.0,0,0.0
2023-02-14 16:29:00,1.07165,948,1.0720478643814975,1.0723205099523707,1.0724253162377981,1.0724537961939236,1.0725368683713075,856.2017604643186,1,350,,,0,0.0,0,0.0
